16774|0.019476990726747533
2979|0.018448190913608623
1829|0.01829009096735723
3105|0.015182382301978022
1835|0.014647681343588338
3842|0.01379947775007579
3016|0.013550813635927946
3843|0.01270367043707365
3017|0.01037129859505472
1820|0.00827738437542228
17059|0.008118876668219782
17055|0.007549442393534793
11904|0.006865055055648984
1894|0.006767834200258852
35268|0.006047392032878705
3138|0.005243222064878853
2266|0.005025103848294055
2290|0.004786478589018078
1831|0.004539848538342412
3103|0.004420443446432207
11102|0.004378249561267688
3146|0.0042801539346909575
8515|0.0040211129122489754
1833|0.003934708311536513
17060|0.003913995257305399
3231|0.003854885443717147
3660|0.0037925916892741903
1999|0.003788384821971137
1830|0.0037733006312335397
6822|0.0037352663403815616
2289|0.0037289093922529123
17071|0.0037115105317428346
1834|0.0036017771922055406
1832|0.0035288216742586434
1908|0.0034986546754337666
17072|0.0030634571712318203
36468|0.00303704792950404
1836|0.002995475008722283
1818|0.00296112420467548
2643|0.0027598448383975675
1895|0.002733274269804317
1896|0.002608663503980809
2574|0.0025869662457965186
19907|0.002499505162095313
1819|0.0024207065851141545
2265|0.0024101921429848625
30710|0.0022938175580508144
3883|0.0022785203028795674
2204|0.002226996492001564
3806|0.0021415424472627427
2249|0.0018985399166447465
1892|0.0017138804587367793
38526|0.0016774887069561423
25474|0.001634353556171228
1945|0.001574616553626896
16719|0.001563743850344525
6824|0.001553278357555098
4987|0.001535556920010215
13084|0.0014896484173686864
36151|0.0014703539188923617
2497|0.0014392561692679194
1926|0.0014063553492915221
2022|0.0014045018078760383
2019|0.0014021325101943134
1900|0.001401885643243413
17069|0.0014005617918279617
13442|0.0013923767386501851
32855|0.0013704768482396472
1940|0.0013441306471691406
4986|0.0013253836657719756
2583|0.001307972577288253
21269|0.0012892195806016922
4973|0.0012881008150678727
3032|0.0012767713254325235
1814|0.0012687019980865645
2319|0.0012637640312924642
1828|0.0012060934452446808
1899|0.0012007365375939748
2454|0.001198560947853079
1897|0.001191053234155559
15474|0.0011910409240529641
6254|0.0011518363283603249
7245|0.0011194516009732519
6562|0.0011154975360588974
6573|0.0011128849871690242
19910|0.0011087884055557028
2007|0.0011026897027148906
1898|0.001092856012607684
8034|0.001091050930061535
3147|0.001090720742695273
7246|0.001059603336452339
3820|0.001042912051186204
1949|0.0010330949533454237
1902|0.0010309315137048392
1848|0.0010299640000021432
22964|0.0010162621208851252
33229|0.0010122632852270555
1998|0.0010048297806736408
2580|0.0009980556080005473
37122|0.0009927176391346076
11882|0.0009878607216444791
3148|0.0009858241540807778
1859|0.000972766263884035
2582|0.0009701596770399045
13669|0.0009642961702261335
1932|0.0009600717716268338
11918|0.0009533696993478556
13659|0.0009526812212972385
2577|0.0009520696109485336
1846|0.0009516367725376398
2620|0.000950143226063501
2318|0.0009473023343037547
26002|0.0009335175883983851
3880|0.0009331863226274149
9604|0.0009298396085010926
2576|0.0009271251389643001
30149|0.0009258002337519125
12264|0.0009190235220229752
3163|0.0009178444247366314
4952|0.0009054567529324555
1923|0.0008975909906791806
35133|0.0008970007077039978
19901|0.0008877962608824135
15833|0.0008791673740711601
12116|0.0008719891993140392
6112|0.0008572904069171429
1937|0.0008530048471072524
4990|0.0008502144830776332
2578|0.0008463956422016103
30726|0.0008440073582622287
32090|0.0008409997945909068
3162|0.0008338639771820374
20195|0.0008334922295615264
9005|0.0008206402103097871
10352|0.000820173793638042
3029|0.0008196306203376684
7640|0.0008144886876059603
1890|0.0008111404635260857
3815|0.0008098490397447189
17065|0.0008073256924524858
17058|0.0008046903101264569
2217|0.0007951997931640312
3036|0.0007930520628347203
7749|0.0007928705609653971
1766|0.0007902956602512368
2229|0.0007860269719386546
2213|0.000784388600791133
2297|0.0007804911494705877
25516|0.0007801378439840746
6868|0.0007772160914972314
2575|0.0007699331190185606
12266|0.0007574913008254844
2579|0.0007500667115005732
13644|0.0007413396435862942
5044|0.0007400977587350229
2330|0.0007365742182574364
2581|0.0007312412350533694
3143|0.0007243623693815532
12262|0.0007238999723802735
2205|0.0007200714887140358
30709|0.0007191295231168829
2425|0.0007187635986512032
2008|0.0007132643072322564
2308|0.0007108651644006365
1893|0.00071071593031251
17063|0.0007004084647193298
3145|0.000698750032796023
25607|0.0006975307257841263
1925|0.0006958089539466074
1946|0.0006949899077632024
1784|0.0006943562475458884
10219|0.000690130546006734
3164|0.0006790907196070037
1952|0.0006770099960518968
11398|0.0006768707861589091
17070|0.0006726133570486701
5682|0.0006697151443911565
1797|0.0006586767005394909
27611|0.0006583971573933419
1906|0.0006573913343094395
2508|0.0006558776867024103
6247|0.0006526287640532484
2030|0.0006488577549197061
1904|0.0006485601109364888
1921|0.0006481021196368564
2618|0.0006451946463862387
2159|0.0006337083463845676
1941|0.0006324540758950399
1901|0.0006289801416240059
2403|0.0006288368397523725
3299|0.000628788151315058
3286|0.0006285513977305376
3149|0.0006284569666942404
3015|0.0006270703457740936
35888|0.000625355279425155
1847|0.0006233112585381693
1909|0.0006171995480174197
1850|0.0006086148668475681
17061|0.0006073317919315112
2420|0.0006060881489646314
2482|0.0006054966207444763
2494|0.0006005113587664196
3867|0.0006001173950038203
10345|0.000598350053832734
2002|0.0005973732564230386
1929|0.000596914373953083
17064|0.0005967581573120841
6331|0.0005955732814918456
6050|0.0005946190889054191
6805|0.0005910129092468245
26001|0.0005908539991806013
2218|0.0005893599758979847
15819|0.0005863936552251095
20496|0.0005805784087815913
1930|0.0005795339644795032
2034|0.000579463290690532
2158|0.0005792422633722381
2006|0.0005780299417015564
38155|0.0005773514982680897
2413|0.0005771797223956261
3167|0.0005766217422413202
2473|0.0005766104092895584
11863|0.0005729799074320716
22611|0.0005720325240631979
26003|0.000571711276061087
3028|0.0005704370131030962
11399|0.0005558272476872042
2133|0.0005543921343674042
5091|0.0005533206098505812
30669|0.0005531066661590479
14272|0.0005519452049736448
1997|0.000551023672244118
2190|0.0005504948283467616
2003|0.0005503193146763194
3223|0.0005463861774368581
5558|0.0005460373747426406
11914|0.0005443445955661856
33623|0.0005434264972850264
2026|0.0005426518062207366
14341|0.0005415380990060616
5051|0.0005407943816495654
7284|0.0005366757825798094
10365|0.0005365371020554829
11409|0.000534241867037971
2812|0.0005339287350623452
1976|0.0005309252415655819
8516|0.0005277420518058477
5812|0.0005250051387375995
7610|0.0005190145435658012
22612|0.000517194115072441
4421|0.0005145383858875184
6808|0.0005137923574411396
12263|0.0005115893587491207
10513|0.0005111129457384124
15879|0.0005087230225369765
1934|0.0005085990582656221
2082|0.0005074379704396994
3808|0.0005062335391449381
14271|0.0005059695845799201
11933|0.0005051982305453375
2410|0.0005039842973640347
6250|0.0005033024182372597
6256|0.0005032775566012011
3753|0.0004987947180021174
3707|0.0004972606185389806
2014|0.0004960724234824122
15869|0.0004959559034927232
10809|0.0004946155743902046
2004|0.0004941322481955121
14070|0.0004923458114270493
3151|0.0004914252708248812
6775|0.0004908382413695871
3152|0.0004889842888241475
6571|0.00048747520058180785
3317|0.0004854372206060244
8636|0.0004851047050402357
1924|0.0004816700292312622
5521|0.000477985218263936
25482|0.0004758119058135125
11506|0.0004742676927673057
1948|0.0004736492666122413
3550|0.0004718165626264064
2134|0.00047137611549570514
2586|0.00046868412439420986
24183|0.0004678419343392054
13688|0.0004672608549250062
3155|0.00046710116460036495
6574|0.0004663786827646868
1978|0.0004651466203235424
3173|0.00046093817414425504
11507|0.00045972558801610404
28489|0.0004577514500847444
18968|0.0004572827893559972
11528|0.0004551826022401761
1907|0.0004522694219892733
2165|0.0004502232537521085
15228|0.0004490179720355961
3811|0.0004478125165650252
6453|0.0004457762612313839
2083|0.0004448490303935443
3219|0.00044437458457074455
20182|0.000442674500109327
5063|0.0004420700519525966
6205|0.00044139204295739126
3551|0.0004407907651142046
2260|0.0004404010222067561
1910|0.0004395385406034453
11410|0.0004370955408476614
10364|0.00043653130797420916
3605|0.0004361589140847285
2032|0.0004360557789847117
5931|0.0004349952165078664
2570|0.00043470727788607884
6329|0.00043437568285546957
2235|0.0004315521227832691
21326|0.000430908216639394
1993|0.000430653673665616
